total_dep_delay,scheduled,total_on_time_15,total_flight_distance_km,avg_tavg_dep,total_prcp_dep,avg_wdir_dep,avg_wpgt_dep,avg_pres_dep,avg_tavg_arr,total_prcp_arr,avg_snow_arr,avg_wdir_arr,avg_wspd_arr,avg_wpgt_arr,avg_pres_arr,total_tsun_arr,total_passengers
848.0,-0.7556229566891208,-0.9336055965431376,-0.9255626853850373,-0.47954526115949836,-0.8399032351796352,-1.462309060983273,0.16796147748928614,-0.030747667333800306,-0.21951251213581036,-0.6372804541203847,-0.12092788266498782,-0.3921661331950197,0.24505401936297364,0.9519262974614027,-0.6748125495857084,-0.19912713332555818,-1.041893116407024
1769.0,-0.011030992068454367,-1.0573298861866947,-0.7288235843480003,0.23945250915173272,-0.7569903658386379,-1.2042042059548832,-0.8845157318568279,0.970647558943031,0.29034060247582744,-0.5572290382937074,-0.12092788266498782,0.10038772305121942,0.32980661912058157,0.7213950424703248,-0.45398169142937345,-0.19912713332555818,-0.7852049998650431
2375.0,-0.15994938499258765,-1.0779506011272875,-0.6673426152739262,1.463663262615154,-1.0891505111126942,-1.346601690749374,-1.2080775272363904,0.40347235184509095,1.002685407220652,-0.369753787035102,-0.12092788266498782,0.5765431283774639,0.8319461839244313,0.989775238484175,-1.0216763981345325,-0.19912713332555818,-0.7633421684417219
5820.0,1.775989723021145,-0.7892605919589877,0.47620340950385104,1.2177177276027344,0.08917870255859409,1.4219742854984079,0.502453377513717,-0.4186274345067399,1.6172045395201546,-0.7570993474867662,-0.12092788266498782,0.8480514131184388,2.0135448496965767,1.2872237993947095,-1.017396832433589,-0.19912713332555818,0.09269545630240782
4911.0,1.1803161513246119,-0.5418120126718734,0.5253881847631103,1.1386173979606116,0.09197637606396522,0.7745893019310826,-0.7030818593995476,-0.1957492439628399,1.4338034304868048,-0.7570993474867662,-0.12092788266498782,-1.1823575381911136,0.5272753698336539,0.9717873434647252,-1.3079755020556818,-0.19912713332555818,0.1630876149414395
2197.0,-0.6067045637649875,-0.748019162077802,-0.26156821938503755,1.2986631921199085,-0.6023553211781278,-1.2814235014431106,-1.8647103703033503,0.37008210621189713,1.1918411105043853,-0.66723517746198,-0.12092788266498782,0.022971908633676846,2.0286748860358195,1.0843530523955156,-0.6199453439637234,-0.19912713332555818,-0.46902534767537685
2186.0,-0.4577861708408542,-0.9336055965431376,-0.6058616461998522,0.36245380554554346,-0.5926906308868459,0.34738786260225807,-0.2950065801397029,-0.622739761481837,0.419566242172011,-0.7230129381670197,-0.12092788266498782,-1.2773984928195792,-0.13802647687672456,0.6529628658677228,0.1661677134835254,-0.19912713332555818,-0.7541043523473607
743.0,-0.7556229566891208,-1.016088456305509,-1.0239322359035556,-0.591601879262883,-0.7895451120829559,1.3035191014232175,1.923783194959814,-1.7825772950614194,-0.11363216615671409,-0.6662022559674423,-0.12092788266498782,-0.30718468236849006,-1.1611485007321087,0.11027060400937148,0.03721002610238245,-0.19912713332555818,-1.1571194758240215
558.0,-0.7556229566891208,-1.016088456305509,-1.0362284297183706,-0.9804286172308583,-1.0184456716133161,0.4576018546941709,1.4188493920925205,-0.23370163040463138,-0.5370824417144839,-0.6682680989565177,-0.12092788266498782,-0.14076935963602652,-0.8257918373572882,0.17437656122923947,0.39138582236920044,-0.19912713332555818,-1.1398755524478807
3716.0,-0.30886777791672093,0.6954308837636975,0.4791714562867374,-1.1187065169428105,0.16624189093381542,-0.10413686316133042,1.4001340197787973,0.059844157681551574,-0.4170700659323745,-0.5846014578989583,-0.12092788266498782,1.842004094650371,0.627459132269958,0.3269262394995793,1.7251355058341393,-0.19912713332555818,0.32635061804911486
4396.0,-0.4577861708408542,-0.21188057362238782,0.33765922574554974,-1.1772069917892032,-0.9177294254199575,0.4133470195868854,-0.23336554359024886,2.148597216195622,-0.4354200955973326,0.0206905379001757,-0.12092788266498782,0.5245389973233101,1.1253347429647544,0.5117301127161247,1.375680610266513,-0.19912713332555818,0.294018261718851
6440.0,0.7335609725522121,0.05618872060531921,0.56407879461145,-0.8355480830132294,0.7036495379200948,0.5152392413440116,0.9082761915409191,-0.8278668924965493,0.05498127323542834,-0.6589718055056779,-0.12092788266498782,1.6024512692644044,0.5914806331008974,0.40583855169646665,0.8322188314368186,-0.19912713332555818,0.6807132434288071
8979.0,0.7335609725522121,-0.17063914374120215,1.4037180291558302,-0.6306170766457853,0.6484590696777744,-0.9913300135834006,-0.18387929297019928,0.28319315175569515,0.3178177997453463,-0.7679450231794127,-0.12092788266498782,0.7279418001661114,0.5525935016766436,0.359467907867183,0.22182603560284714,-0.19912713332555818,1.6240790229849638
7352.0,0.7335609725522121,0.32425801483302624,1.1867326089926757,0.25912678056599575,0.13851948983513837,-0.9897769265431716,-1.060407063098238,1.0678461921852647,0.4228276766728689,0.9368919035551788,-0.12092788266498782,-0.2030805902059087,-0.042182975207479816,0.29456491487266234,0.02637903281959893,-0.19912713332555818,1.4568745516770276
7269.0,1.1803161513246119,0.05618872060531921,1.1206935680734549,1.4348690485088205,-0.4528069556182925,-1.932992742621028,-1.0863004071917013,0.4080976460702495,0.8940538278682872,-0.5654924102500095,-0.12092788266498782,-0.5770437825246306,-0.332601812791199,0.302833960156976,-0.19247656336418495,-0.19912713332555818,1.2545663792105193
9629.0,1.3292345442487452,0.40674087459539765,1.7999522746711556,1.2087742639504993,1.6449395054999432,1.472500146981989,0.45111396174962265,-0.38100531786427444,1.378775105703534,-0.7679450231794127,-0.12092788266498782,-0.6021989257120384,0.035909066062480066,0.40877281620179357,-0.12322334055937209,-0.19912713332555818,2.000920334194268
8159.0,0.7335609725522121,0.7160515987042904,1.658440044129968,1.155419947619683,1.0955781626270784,0.6393233665193022,-0.7500408230591027,-0.14734251291131759,1.3145008384211705,-0.7679450231794127,-0.12092788266498782,-0.1974997525568489,0.10817090347046107,0.44326243595451476,-0.053173977039414615,-0.19912713332555818,1.946109292034392
7508.0,0.5846425796280788,0.6541894538825118,1.479191218777797,1.248339104028018,0.81504781022487,-0.7933329650360685,-1.511804695085071,0.22124182249858032,0.8947678024990008,-0.6615541092420223,-0.12092788266498782,0.37244535973111864,-0.21094265957502634,0.2835153309168324,0.1261037885862717,-0.19912713332555818,1.676611403841564
7399.0,0.43572418670394547,0.9635001779914046,1.5829668545080011,0.33179111793191124,1.5482926025871244,0.23415612286052537,-0.08743239851016224,-0.9105647661321467,0.5180303776932352,-0.1337312255332212,-0.12092788266498782,1.2570091744278753,-0.46145280921184983,0.324794276133609,0.3195149185487227,-0.19912713332555818,1.8399975778304976
5405.0,-0.011030992068454367,0.7985344584666618,0.9980496349377589,-0.7601690782927993,1.6123847592556255,0.6227930082357577,1.1714408095147588,-1.7905023390791475,0.09832780478179788,-0.7679450231794127,-0.12092788266498782,1.8820956188776803,0.8804843726150497,0.58996226435524,0.7194869279028816,-0.19912713332555818,0.9759538458045882
5383.0,-0.30886777791672093,0.6541894538825118,1.0735228245597257,-0.932046253940618,0.39387078068900694,1.164646015877952,1.3383051368542684,-0.28596452709878206,-0.3645483499914915,-0.7080355764962221,-0.12092788266498782,1.8686071397919113,0.667908136050935,0.5050118288679291,1.7410189456574938,-0.19912713332555818,0.9082098611126067
3786.0,-0.6067045637649875,0.6541894538825118,0.2035018803641518,-1.173362808814384,0.30816023784263885,0.0464728154912595,1.5157913843096777,0.07347400308112495,-0.5857521627227097,-0.7607145727176483,-0.12092788266498782,1.5061213605456785,-0.05760014684383828,-1.2465546952583866,1.4225351762846878,-0.19912713332555818,0.4379434364689971
3934.0,-0.7556229566891208,0.633568738941919,0.2272788705259555,-1.1952694032177482,-0.8984000448373939,0.40165353046430646,-0.39904936315239026,2.193429375689524,-0.6138350262955364,-0.6171384849768982,-0.12092788266498782,-1.1693611215772568,0.09812984363356476,-1.2465546952583866,1.6530599318454005,-0.19912713332555818,0.5246557368747334
6409.0,1.0313977584004785,0.09743015048650491,0.4095691284331172,-0.8705021679440255,0.7405279613999861,0.422813912578172,0.7389601066038259,-0.726024221059856,-0.02176347419046956,-0.7002886652871888,-0.12092788266498782,0.2946852773783414,-0.10198842204718515,-1.2465546952583866,0.589563019128085,-0.19912713332555818,0.8897958143645136
6535.0,-0.011030992068454367,0.5510858791795477,0.7107443371492975,-0.6392433778923388,0.5101013981394233,-0.8224939414567298,-0.15013844616488736,0.20786324823138405,0.2467944619929945,-0.733083922738763,-0.12092788266498782,-0.5880417852246036,-0.2194085910373506,-1.2465546952583866,0.15256793406002897,-0.19912713332555818,1.2623261447297827
6693.0,0.5846425796280788,0.30363729989243343,0.6948930103747617,0.2253915158722059,-0.02984958839719331,-0.9376219456852133,-1.0078393130222234,1.1317175535772503,0.36270318049518246,1.2578722579827912,-0.12092788266498782,-1.2501958481428812,-0.22379355551353425,-1.2465546952583866,0.09261122391423815,-0.19912713332555818,1.2847432451187657
5044.0,-0.4577861708408542,0.633568738941919,0.5918593863402789,1.421579843956435,-0.43093423548539134,-2.012834632617956,-1.1137889965539085,0.43547028245945585,0.9866143206242234,-0.5458669018537919,-0.12092788266498782,-1.6570631049021396,-0.7762817846694651,-1.2465546952583866,-0.1630914419781594,-0.19912713332555818,1.053120402912818
7893.0,1.3292345442487452,0.6954308837636975,0.9643655655418704,1.2162214072183049,1.1884100562143913,1.5075085795218481,0.46667081115920717,-0.4025173615728192,1.4266721876389394,-0.7472865932886573,-0.12092788266498782,-2.0677765110616804,-0.5765053717697801,-1.2465546952583866,-0.10167564764195525,-0.19912713332555818,1.541123434457601
6262.0,0.43572418670394547,1.0872244676349616,1.0277708726400134,1.1413561242698982,1.067347093618334,0.861048868864041,-0.743061838571381,-0.1779820732579723,1.327604423493469,-0.17298224232565648,-0.12092788266498782,-1.6577829683089085,-0.6301515726997164,-1.2465546952583866,-0.06533720477364456,-0.19912713332555818,1.5123014482431945
5085.0,-0.6067045637649875,1.0872244676349616,0.6869673469874937,1.2508997387085854,0.4383792228199103,-0.8061942287937246,-1.5238085312675214,0.23251753449992485,0.9419643066606732,1.3415388990403507,-0.12092788266498782,-1.7045043545315093,-0.4850786492327877,-1.2465546952583866,0.18791359705826272,-0.19912713332555818,1.2537041830417124
5362.0,-0.30886777791672093,1.0047416078725904,0.750372654085637,0.3130259142874699,1.1835777110687504,0.17929831776618083,-0.08835163826852833,-0.9836949280652696,0.5930030133820385,-0.7323092316178595,-0.12092788266498782,-0.24011773811410675,-0.6806665234487618,-1.2465546952583866,0.12159784722349758,-0.19912713332555818,1.406374490361187
4558.0,-0.4577861708408542,0.5098444492983619,0.34616382133497403,-0.7370016926155859,1.320155044921865,0.8794121038840844,1.2952903788908834,-1.7778541969702435,0.14206421642281652,-0.7632968764539927,-0.12092788266498782,1.583480335158216,0.32773293720365676,-1.2465546952583866,0.32676129764342915,-0.19912713332555818,0.7386651430607658
5383.0,-0.4577861708408542,0.3448787297736191,0.4491974453694567,-0.9435242859634717,0.051282943258567824,1.0129625888916647,1.2325748191597503,-0.22757107176224203,-0.3994877677926897,-0.7545170437504217,-0.12092788266498782,1.952498300842669,-0.28359181866820077,-1.2465546952583866,1.4468799037583597,-0.19912713332555818,0.8343073323577178
3919.0,-0.6067045637649875,1.1490866124567403,-1.0981372106638974,-1.225596946942782,0.5383324671481678,-0.005672386940751908,1.4080839051864105,0.19144847620481453,-1.164407212794777,1.6989297361504192,-0.12092788266498782,0.2268531865790976,2.614772913058469,1.5179213051124183,-0.25410466751067706,-0.19912713332555818,-0.5011729476837535
3276.0,-0.6067045637649875,1.0047416078725904,-1.1255693558748086,-1.2379336643236396,-0.9380761418226562,0.16008770949747944,-0.74171599707992,2.4059590511593894,-1.1878701102848181,-0.41365295055295725,-0.12092788266498782,0.1833984352799985,0.9799737018590914,0.8610013533504152,2.267391830681446,-0.19912713332555818,-0.5559224044030003
5139.0,-0.15994938499258765,1.314052331981483,-1.1007089742774203,-0.8146315498379463,0.9928272447934497,0.3019784768177161,0.9711106839084197,-0.91229043173468,-1.0362489604542306,1.094670661845823,-0.12092788266498782,-0.031163101314639414,2.016629734911617,1.3800429526603926,-1.2526793306990933,-0.19912713332555818,-0.41390637831235555
4715.0,-0.4577861708408542,1.0047416078725904,-1.0964227015882153,-0.6430387850275673,0.25907378452112806,-1.2244426380784508,-0.16380631689467476,0.24563215700065633,-0.8431023421865439,0.517784007146478,-0.12092788266498782,-0.7445708573273537,1.0926712652800874,1.004266494172198,0.23565711994373753,-0.19912713332555818,-0.4117508878903379
5043.0,0.43572418670394547,1.4583973365656329,-1.0741340836043498,0.23779994384437664,0.1896406147969189,-1.0246678174272843,-0.9695232101372966,1.0769527089202005,-0.3145229632643823,0.15600325368462367,-0.12092788266498782,-0.7314801294878686,0.42129400994983346,0.6640793738679619,1.2437295529098882,-0.19912713332555818,-0.40602344191183404
5395.0,-0.4577861708408542,1.2109487572785187,-1.067276047301622,1.389568186876414,-0.30351292401349067,-1.9795449291564045,-1.0527083208574468,0.435263369640861,0.35076444895952963,-0.37052847815600526,-0.12092788266498782,-1.3874118683797259,0.6963166641179206,0.7349222512194336,0.5406571477086018,-0.19912713332555818,-0.3839142687259965
5986.0,-0.15994938499258765,0.9016380331696261,-1.0569889928475302,1.207283735188879,1.2570802240734993,1.490971549114964,0.3836258015117814,-0.37399014019666776,0.24499655115519117,1.843538745385707,-0.12092788266498782,0.9802277370574153,1.7498339628923085,1.3162439930302456,-0.7516989386675396,-0.19912713332555818,-0.10320783033867682
5900.0,0.2868057937798122,1.5615009112685971,-1.0569889928475302,1.137716784258456,0.8221691609658147,0.6704669970804138,-0.752683803135759,-0.17268798274293634,0.1998440269784651,1.757031570218169,-0.12092788266498782,0.5893109008431057,0.7885060279488049,0.9316137165484022,-0.42201914451212,-0.19912713332555818,-0.30717880970217015
4248.0,-0.6067045637649875,1.0047416078725904,-1.0938509379746923,1.2166496921226138,0.5103557320944572,-0.7815666976142372,-1.411617550743259,0.18265832993703016,0.23342676439822865,0.5265638398500491,-0.12092788266498782,-0.787903109965566,0.077647836340138,0.567121002751203,0.0397658272982058,-0.19912713332555818,-0.38372951240410924
4509.0,-0.30886777791672093,1.43777662162504,-1.0972799561260562,0.3412833901085317,0.9686655190652453,0.13870920940413523,-0.1883642978493459,-0.8911334109526893,-0.29727259395007866,2.229334923595565,-0.12092788266498782,-0.10864776483227151,1.4020587458466907,1.0693119644870468,-1.2290665901343276,-0.19912713332555818,-0.33446115990084996
4341.0,-0.7556229566891208,1.1284658975161475,-1.0929936834368514,-0.8017660467875452,1.5376105764757075,0.6791897977358093,1.1326982346697234,-1.5600022813185108,-0.9340032477333164,2.6856279938076257,-0.12092788266498782,0.2527020136712136,2.0302917128020144,1.468358905550384,-2.1134652788112036,-0.19912713332555818,-0.29757148096403463
5446.0,0.43572418670394547,1.0872244676349616,-1.0972799561260562,-0.9713415022248413,0.21253067074995494,1.1818829984772086,1.0977238656494266,-0.24083424562041886,-1.0861301744284368,1.3059031074787975,-0.12092788266498782,0.4033325157697348,2.786863529969056,1.451979099671157,-0.7731586105739776,-0.19912713332555818,-0.29714038287963107
1909.0,-0.7556229566891208,-0.4387084379689092,-0.6364053481479872,-1.2558461681604474,-0.4238128847444467,0.3578597134019601,1.3406078690418386,0.17848393984043362,-1.9008424186206991,-0.3805994627277485,0.005527316775264151,-0.11362865508527029,0.9078967115583054,0.34494093710247353,-1.5686305750804537,-0.19912713332555818,-0.893964888015988
1898.0,-0.4577861708408542,-0.5211912977312806,-0.7344117749941672,-1.2300995659894556,-1.0494744141274317,-0.02414266341139692,-0.5469156703201817,2.2432103334465467,-1.9904928490996383,-0.477694083214299,0.1346380754037614,0.8113321885872987,0.25073529790890114,0.13756611295948443,-0.32607532309306875,-0.19912713332555818,-0.8563361837916237
2522.0,-0.30886777791672093,-0.6861570172560234,-0.6854085615710773,-0.7850417104360613,-0.23433408824431515,-0.03588064214274409,1.2681033382192595,-1.0657054394134522,-1.9670102331713697,-0.263104642724077,1.5186291859396586,0.3088006680704041,0.7874383538012746,0.3930034620329736,-2.372861087023279,-0.19912713332555818,-0.7864367086776246
2194.0,-0.7556229566891208,-0.8511227367807662,-0.7344117749941672,-0.7059809890648576,-0.6794185095533491,-1.8938473197141463,-0.10166194060428556,0.38173388430804167,-1.4276079708408873,-0.6486425905603002,-0.08526751642283675,-1.872602905413132,0.3782484386063904,0.28921519059737016,0.790010557603948,-0.19912713332555818,-0.8353355485371095
2351.0,-0.7556229566891208,-0.8098813068995805,-0.6434058072084287,0.1731498252312644,-0.5769219256747544,-0.7339359706698628,-0.8612034890000441,1.1156598576308192,-0.6284222752656357,-0.516170408885831,-0.12092788266498782,0.5804892615002131,0.22311627472684625,0.37145719450601683,0.7973552454213654,-0.19912713332555818,-0.6954750128684822
3283.0,-0.30886777791672093,-0.7686398770183948,-0.664407184389753,1.3581755821817303,-0.7857301027574498,-1.94915763673788,-0.9974157549617042,0.37392658331840983,0.05816562825933526,-0.7552917348713251,-0.12092788266498782,-0.6760823801928064,-0.11630335185455361,0.2909450839639497,0.27712441396165693,-0.19912713332555818,-0.7706708358765817
1538.0,-0.15994938499258765,-0.8923641666619518,-0.9514260058678516,1.1800745109149506,-0.7422389964466813,1.6789699982470803,0.28712568030882374,-0.2597686606790663,-0.07135897255504893,-0.5409605247547374,-0.12092788266498782,0.003082036867810266,0.3881037177166734,0.3799266524049806,-1.960324532697317,-0.19912713332555818,-1.1118541769616521
1255.0,-0.7556229566891208,-0.6861570172560234,-0.9164237105656445,1.1313696019765962,-0.8195565187769365,0.7677715118281544,-0.8647042222636506,-0.1590116647282798,-0.1442482650052326,-0.5164286392594655,-0.12092788266498782,-0.3206341859256336,0.05782900456548709,0.2804626662873149,-1.3105639112446639,-0.19912713332555818,-1.0683748558775257
2338.0,-0.6067045637649875,-0.6861570172560234,-0.6854085615710773,1.2443056729227966,-0.4693386626954851,-0.3729921420395662,-1.1637165833485812,0.05867055675143693,-0.32144021418080837,-0.66723517746198,-0.12092788266498782,0.08325493182692062,0.3483183313242045,0.23284300442813632,-0.2046792110524556,-0.19912713332555818,-0.8902081761376145
3393.0,-0.15994938499258765,-0.727398447137209,-0.4963961669391588,0.26581437606609437,0.12809179767875536,-0.13690720831347225,-0.2654550510245244,-1.2497172013018423,-1.3846285818753525,0.016558851922024557,-0.12092788266498782,-0.26056934522950714,0.6892790584160987,0.3032592901819476,-1.8108791661845431,-0.19912713332555818,-0.7658055860668849
4531.0,-0.30886777791672093,0.7160515987042904,0.11964423037968695,-0.7679461416338781,0.9935902466585511,0.5145706017213483,1.2900765497152373,-1.5970138877340458,-1.8868862984937589,0.22934067979680536,0.22743741131774198,-0.8045005657110763,0.30315431129140535,0.07623977145309271,-2.4070200549341427,-0.19912713332555818,0.04508991069613356
4242.0,-0.6067045637649875,0.2623958700112477,-0.041366328010465886,-1.0234455940365694,-0.15981423941943115,0.9146639659563128,0.8224199442224229,-0.38856100215367045,-2.3724586969362487,0.011910705196604556,2.1820544288392925,0.013380667850207466,0.05978297672556834,-0.041566864012736376,-1.7114422958215616,-0.19912713332555818,-0.032630915377757926
2776.0,-0.6067045637649875,0.4273615895359905,0.40760456413396884,-1.219345564868277,-0.07690137007843405,0.07871055404600581,1.413952838037869,0.1479945237081658,-0.5493665299747098,-0.25174250628416156,-0.1017813773000745,0.3560741471022043,-0.3171256509803719,-1.2465546952583866,0.5624273205693102,-0.19912713332555818,-0.115832845667637
2913.0,-0.7556229566891208,0.05618872060531921,0.3390655145783935,-1.217309771762057,-0.9848735895488633,0.14411002985962784,-0.5470267623400437,2.4116565432677444,-0.7152088800473493,-0.41158710756388167,-0.12092788266498782,-0.015033947487045113,0.5184263719598756,-1.2465546952583866,1.3625628404348136,-0.19912713332555818,-0.09982063110407774
4162.0,-0.4577861708408542,-0.2325012885629807,0.6132217128006942,-0.829149581527534,0.5365521294629316,0.28966871887153434,0.9535389023993314,-0.9466014815898078,-0.3390988877884856,-0.3439307496716576,-0.12092788266498782,-0.3528597743147439,0.46471500330239623,-1.2465546952583866,-0.18176996940830514,-0.19912713332555818,0.13925404941798783
7898.0,0.7335609725522121,-0.191259858681795,1.4014207826898089,-0.6408121018310642,0.32342027514466287,-1.0731662563264925,-0.20584193424142738,0.2559112020067465,-0.11778115809798992,0.11985100137580168,-0.12092788266498782,0.037820464728163965,-0.48234222022919715,-1.2465546952583866,-0.6033565848661675,-0.19912713332555818,0.8275945193291487
8893.0,1.775989723021145,-0.8098813068995805,1.3557280829860923,0.22002913218762227,0.031444894765936565,-0.9686742547337549,-0.9306485760983679,1.1199406384974178,0.2886189299886863,0.4780165296067738,-0.12092788266498782,-2.036561402187612,-0.16332324807055176,-1.2465546952583866,-0.23390956342733504,-0.19912713332555818,0.8566012618654427
9090.0,0.43572418670394547,-0.9336055965431376,1.3443049080601628,1.405287611361286,-0.3709114220974301,-1.922286124439736,-1.0851118346263584,0.4306052346085498,0.8530351775419158,0.45968217307872833,-0.12092788266498782,-1.5477676827918585,-0.2456947667803097,-1.2465546952583866,-0.6126198394627367,-0.19912713332555818,0.7148931629779433
9567.0,2.371663294717678,-0.9336055965431376,1.3671512579120213,1.2095516326587348,0.8163194800000386,1.4904278879811406,0.41686735963232574,-0.370967268225065,1.5104308629957284,-0.6997722045399198,-0.12092788266498782,-2.5880555877601603,0.4993108762910734,-1.2465546952583866,-0.7016488996378805,-0.19912713332555818,0.879326289457571
7033.0,1.0313977584004785,-0.6449155873748377,1.115841409541579,1.1493582986806354,0.38140841689235405,0.8005208427151783,-0.8426625757851424,-0.13486753991819422,1.3948945911716255,-0.5931230602288949,-0.12092788266498782,-2.005970928179777,0.7125284061310011,-1.2465546952583866,-0.9635937750903231,-0.19912713332555818,0.6113680372804697
5923.0,0.43572418670394547,-0.17063914374120215,1.1958036340230833,1.2501317878835103,0.3753044019715445,-0.6281900561926956,-1.3816596353928896,0.15615772267534384,0.943413155776729,0.18931497188346674,-0.12092788266498782,-2.4375683005656668,0.837181077110002,-1.2465546952583866,-0.31869237216853397,-0.19912713332555818,0.7269023239006127
6241.0,-0.7556229566891208,-0.3562255782065378,1.2643426835786586,0.34230716892767526,0.987994899647809,0.1593510134988796,-0.1779091990060099,-0.9434057320779752,0.5625607070762013,-0.6354728415049435,-0.12092788266498782,-1.0441958744062725,-0.5218509500688662,-1.2465546952583866,0.36945817985836155,-0.19912713332555818,0.7826371476699248
