total_flights,departures,arrivals,landed,active,scheduled,total_dep_delay_15,total_on_time_15,short_delay,medium_delay,long_delay,total_calc_sft,total_calc_aft,total_flight_distance_km,commercial,private,cargo,morning_dep,afternoon_dep,evening_dep,morning_arr,afternoon_arr,evening_arr,avg_tavg_dep,total_prcp_dep,avg_wdir_dep,avg_wspd_dep,avg_wpgt_dep,avg_pres_dep,avg_tavg_arr,total_prcp_arr,avg_snow_arr,avg_wdir_arr,avg_wspd_arr,avg_wpgt_arr,avg_pres_arr,total_tsun_arr,total_passengers,BRU-ACC,BRU-ADB,BRU-AGP,BRU-ALC,BRU-AMS,BRU-ARN,BRU-ATH,BRU-AUH,BRU-AYT,BRU-BCN,BRU-BER,BRU-BIO,BRU-BUD,BRU-CDG,BRU-CMN,BRU-CPH,BRU-DJE,BRU-DLA,BRU-DOH,BRU-DUB,BRU-DXB,BRU-EWR,BRU-FAO,BRU-FCO,BRU-FRA,BRU-GOT,BRU-GVA,BRU-HAM,BRU-HEL,BRU-HRG,BRU-IAD,BRU-JFK,BRU-LHR,BRU-LIN,BRU-LIS,BRU-LPA,BRU-LYS,BRU-MAD,BRU-MAN,BRU-MLA,BRU-MRS,BRU-MUC,BRU-MXP,BRU-NCE,BRU-NDR,BRU-NSI,BRU-OPO,BRU-OSL,BRU-OTP,BRU-PEK,BRU-PRG,BRU-RAK,BRU-RIX,BRU-SAW,BRU-TLS,BRU-TLV,BRU-TNG,BRU-TUN,BRU-VCE,BRU-VIE,BRU-VLC,BRU-WAW,BRU-YUL,BRU-ZRH
0.06412478336221837,0.06360424028268552,0.06462585034013604,0.07017543859649122,0.06360424028268552,0.0,0.09558823529411764,0.0,0.0,0.096045197740113,0.06329113924050633,0.17321372293007967,0.1707169106924109,0.17144055873116687,0.06412478336221837,0.0,0.0,0.12811387900355872,0.014218009478672987,0.0,0.0,0.13658536585365855,0.0497737556561086,0.24064739306815464,0.08442900851732406,0.6582850965259656,0.6459471430680644,0.7967439967439967,0.25989616494855383,0.7935368262188116,0.03313253012048193,0.0,0.5459612258228156,0.22993883655520342,0.0,0.4284729579368225,0.0,0.11534551769414852,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05892547660311958,0.05653710247349823,0.06122448979591837,0.06315789473684211,0.05653710247349823,0.016666666666666666,0.08823529411764705,0.0,0.0,0.09322033898305085,0.0379746835443038,0.15920039620008103,0.15679869334422214,0.15750535884407751,0.05892547660311958,0.0,0.0,0.12099644128113879,0.009478672985781991,0.0,0.0,0.11219512195121951,0.05882352941176471,0.1508135031651472,0.025758703382121887,0.70634557864036,0.6041266794625718,0.6701058201058199,0.5105503989708069,0.807684849766872,0.003655069717070529,0.0,0.5188875695276757,0.16014219384793965,0.0,0.43068808757761445,0.0,0.10548719794997775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02079722703639515,0.021201413427561835,0.02040816326530612,0.021052631578947368,0.021201413427561835,0.016666666666666666,0.014705882352941176,0.032,0.029850746268656716,0.011299435028248588,0.02531645569620253,0.022556390977443608,0.021874817709852418,0.019381704068310926,0.02079722703639515,0.0,0.0,0.0,0.06635071090047394,0.0,0.0,0.014634146341463414,0.0497737556561086,0.21744302499988244,0.017613495410568097,0.5925636031681217,0.819303537153825,0.8326530612244896,0.5595665279173261,0.3350041991994449,0.03803979964803032,0.0,0.5235034060107816,0.17341845618107954,0.2646616541353383,0.6634123200426885,0.0,0.019907240729367413,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01733102253032929,0.017667844522968195,0.017006802721088433,0.021052631578947368,0.017667844522968195,0.0,0.007352941176470588,0.036000000000000004,0.033582089552238806,0.00847457627118644,0.0,0.018054117329251274,0.01686985941783819,0.015224740658410079,0.01733102253032929,0.0,0.0,0.0,0.05687203791469195,0.0,0.0,0.01951219512195122,0.03619909502262444,0.13361638635640544,0.0006615397337302572,0.7102569259491754,0.5681381957773511,0.6571428571428573,0.8674226113583074,0.34955974510166843,0.012318938676052523,0.0,0.49003859150826434,0.20519442832269297,0.25994152046783625,0.7803621237309422,0.0,0.018562443084351638,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02772963604852686,0.028268551236749113,0.027210884353741496,0.031578947368421054,0.028268551236749113,0.0,0.024509803921568627,0.032,0.029850746268656716,0.02824858757062147,0.0,0.03156093827382828,0.030181415154873714,0.02769563088811263,0.02772963604852686,0.0,0.0,0.0,0.08530805687203792,0.0,0.0,0.029268292682926828,0.05429864253393665,0.2604234092895516,0.027453898949805676,0.6719668943997174,0.7101727447216889,0.8631393298059966,0.35184387775172254,0.4122413484109986,0.002436713144713686,0.0,0.0980771434845289,0.3460824143934998,0.3734892787524366,0.5085077015058594,0.0,0.025212308604587137,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04852686308492201,0.04946996466431096,0.04761904761904762,0.04912280701754386,0.04946996466431096,0.016666666666666666,0.05392156862745098,0.032,0.029850746268656716,0.05367231638418079,0.0379746835443038,0.05814686416640403,0.05700285830951409,0.05263741134751774,0.04852686308492201,0.0,0.0,0.0071174377224199285,0.13270142180094788,0.0,0.008547008547008548,0.05365853658536585,0.07692307692307693,0.3393564383591701,0.045563549160671464,0.2124865158062178,0.2733205374280231,0.5453968253968253,0.552761430872529,0.4703279656609993,0.01712467848923785,0.0,0.41503124865779484,0.26639582124201977,0.363859649122807,0.4477604081662747,0.0,0.05448018805989114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07625649913344887,0.07773851590106007,0.07482993197278912,0.05964912280701754,0.07773851590106007,0.1,0.10294117647058823,0.008,0.014925373134328358,0.10451977401129943,0.06329113924050633,0.092836882625726,0.09390421746485446,0.08589311862672454,0.07625649913344887,0.0,0.0,0.0,0.2180094786729858,0.0,0.0,0.12195121951219512,0.09502262443438915,0.5754848606700829,0.059042421235425455,0.2666188465241056,0.1043978970207794,0.3561076604554865,0.7104798397413887,0.5679953064003179,0.027616082306755108,0.0,0.4982166496250714,0.27516212874410156,0.32570556826849734,0.48421236139801493,0.0,0.09861496431521208,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08492201039861351,0.08480565371024736,0.08503401360544217,0.0736842105263158,0.08480565371024736,0.08333333333333333,0.11764705882352941,0.004,0.011194029850746268,0.11016949152542373,0.11392405063291139,0.10456530547926703,0.10401913317389022,0.09628552715147666,0.08492201039861351,0.0,0.0,0.0,0.1943127962085308,0.056179775280898875,0.0,0.08292682926829269,0.15384615384615385,0.977531940268455,0.005044240469693211,0.23762570160529284,0.05600090324037488,0.2979147214441332,0.6211505031657154,0.7043637677710497,0.052186273182618106,0.0,0.577535844842432,0.3272028950872282,0.3701238390092879,0.3920908496769506,0.0,0.10237404434655539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2461005199306759,0.24734982332155478,0.24489795918367346,0.1929824561403509,0.24734982332155478,0.3,0.3112745098039216,0.06,0.06343283582089553,0.2937853107344633,0.2911392405063291,0.3037233803070551,0.3000408329930584,0.2895843257118662,0.2461005199306759,0.0,0.0,0.03558718861209964,0.5118483412322276,0.14606741573033707,0.042735042735042736,0.28780487804878047,0.3393665158371041,0.8967601582756439,0.1966013396179608,0.8174072561722566,0.3691218809980804,0.6055555555555556,0.4916708862946457,0.8221690449538885,0.0014214160010829835,0.0,0.6576271129860283,0.4495356935577483,0.4193530701754386,0.39297814250225827,0.0,0.249560558249857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2530329289428076,0.254416961130742,0.25170068027210885,0.21403508771929824,0.254416961130742,0.23333333333333334,0.2818627450980392,0.108,0.12313432835820895,0.2853107344632768,0.17721518987341772,0.31689253072801765,0.3162340313830718,0.2978982525316679,0.2530329289428076,0.0,0.0,0.028469750889679714,0.5734597156398105,0.10674157303370786,0.03418803418803419,0.2926829268292683,0.3619909502262444,0.8709515723141763,0.19705614818490036,0.6828329844340234,0.19402656014940078,0.38873873873873876,0.526773903227177,0.7870367723549985,0.0014214160010829833,0.0,0.2810082532049134,0.2955871280450503,0.367146752015173,0.34513191243612695,0.0,0.261663737054999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14211438474870017,0.14487632508833923,0.13945578231292516,0.14035087719298245,0.14487632508833923,0.03333333333333333,0.15441176470588236,0.068,0.07835820895522388,0.17231638418079095,0.02531645569620253,0.18450317410292197,0.17924517295689202,0.1648754234148407,0.14211438474870017,0.0,0.0,0.03558718861209964,0.3080568720379147,0.05056179775280899,0.042735042735042736,0.13658536585365855,0.2081447963800905,0.9233437244825191,0.08418093111717521,0.2518352579054305,0.025637510282423892,0.17981859410430845,0.6158915841347259,0.7406865281875197,0.013198862867199132,0.0,0.48459849851031833,0.4508208274604097,0.3857769423558897,0.45735440588090626,0.0,0.15297867383892078,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09358752166377816,0.09540636042402827,0.09183673469387754,0.08771929824561403,0.09540636042402827,0.05,0.11274509803921569,0.032,0.03731343283582089,0.1016949152542373,0.12658227848101267,0.11998559272432578,0.11498570845242956,0.10667793567622878,0.09358752166377816,0.0,0.0,0.021352313167259787,0.2274881516587678,0.011235955056179775,0.025641025641025644,0.1073170731707317,0.12669683257918554,0.6158801209322884,0.08575208798478459,0.5920342478932444,0.323485056210584,0.46213151927437646,0.4595234677766591,0.5928300085998596,0.005888723433058074,0.0,0.26534626556279206,0.227052068651024,0.3143796992481203,0.5849560447040822,0.0,0.10396238802177088,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
